user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.283_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963624185	GCA_963624185.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963624185	95.02	0.822	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963654805.1, s__Cryptobacteroides sp963654805, 95.0, 89.33, 0.664	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.287	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_900552475.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900552475	94.07	0.8	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	87.53	11	0.98786	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.301	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS263;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS263;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.06	11	0.95277	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.314_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAKRRH01;s__	N/A	N/A	N/A	N/A	N/A	GCA_934394855.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAKRRH01;s__CAKRRH01 sp934394855	94.24	0.855	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAKRRH01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	91.16	11	0.99698	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.315	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900755865	GCA_900755865.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900755865	96.07	0.825	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.concoct.356_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	N/A	N/A	N/A	N/A	N/A	GCA_937896045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp002479035	89.19	0.526	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934692905.1, s__Colicola sp934692905, 95.0, 87.55, 0.387; GCA_934725535.1, s__Colicola sp934725535, 95.0, 87.21, 0.353; GCA_002440265.1, s__Colicola sp002440265, 95.0, 86.84, 0.38; GCA_934667275.1, s__Colicola sp934667275, 95.0, 86.08, 0.342	90.67	11	0.99724	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.009	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__JAEELC01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963621965.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__JAEELC01;s__JAEELC01 sp963621965	87.48	0.476	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__JAEELC01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963617645.1, s__JAEELC01 sp963617645, 95.0, 84.24, 0.378; GCA_963633325.1, s__JAEELC01 sp963633325, 95.0, 81.92, 0.18	90.43	11	0.99447	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.077_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1225;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549725.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1225;s__UMGS1225 sp900549725	93.71	0.835	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1225;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	90.65	11	0.99433	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.090	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__SFHR01;s__	N/A	N/A	N/A	N/A	N/A	GCA_934271525.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__SFHR01;s__SFHR01 sp934271525	84.62	0.486	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__SFHR01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.58	11	0.98156	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.162	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp934463035	GCA_934463035.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp934463035	97.74	0.815	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934486755.1, s__UBA737 sp934486755, 95.0, 94.28, 0.832	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.164	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp963643305	GCA_963643305.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp963643305	98.79	0.939	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963636615.1, s__Egerieousia sp963636615, 95.0, 92.4, 0.845	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.209	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-1000;s__CAG-1000 sp963645885	GCA_963645885.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-1000;s__CAG-1000 sp963645885	98.19	0.699	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905193755.1, s__CAG-1000 sp905193755, 95.0, 87.35, 0.528; GCA_900768345.1, s__CAG-1000 sp900768345, 95.0, 95.02, 0.796; GCA_902492325.1, s__CAG-1000 sp902492325, 95.0, 94.03, 0.772; GCA_934096235.1, s__CAG-1000 sp934096235, 95.0, 87.96, 0.591; GCA_934086315.1, s__CAG-1000 sp934086315, 95.0, 87.42, 0.581; GCA_945935525.1, s__CAG-1000 sp945935525, 95.0, 87.61, 0.492; GCA_963607925.1, s__CAG-1000 sp963607925, 95.0, 94.56, 0.83; GCA_004552445.1, s__CAG-1000 sp004552445, 95.0, 90.75, 0.67	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.283_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAKSCM01;s__	N/A	N/A	N/A	N/A	N/A	GCA_934444365.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAKSCM01;s__CAKSCM01 sp934444365	90.96	0.739	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAKSCM01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	92.37	11	0.99094	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.306	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-884;s__CAG-884 sp000433875	GCA_000433875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-884;s__CAG-884 sp000433875	96.26	0.835	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.327	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RUG11792;f__RUG11792;g__MGBC162888;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RUG11792;f__RUG11792;g__MGBC162888;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	89.02	11	0.94195	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.maxbin2.366_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA5884;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA5884;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.41	11	0.93958	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.026	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__	N/A	N/A	N/A	N/A	N/A	GCF_026805525.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus kribbianus	93.37	0.895	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	94.52	11	0.996	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.052_sub	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAJFUR01;s__	N/A	N/A	N/A	N/A	N/A	GCA_023403475.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAJFUR01;s__CAJFUR01 sp023403475	83.94	0.228	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAJFUR01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	82.55	11	0.95761	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.068	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Bianqueaceae;g__Faecimorpha;s__Faecimorpha sp902493345	GCA_902493345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Bianqueaceae;g__Faecimorpha;s__Faecimorpha sp902493345	95.93	0.936	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963627615.1, s__Faecimorpha sp963627615, 95.0, 91.45, 0.872; GCA_900764045.1, s__Faecimorpha sp900764045, 95.0, 92.15, 0.817	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.090	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	N/A	N/A	N/A	N/A	N/A	GCA_963661665.1	95.0	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp963661665	93.53	0.761	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963648625.1, s__Desulfovibrio sp963648625, 95.0, 90.39, 0.663; GCA_030530085.1, s__Desulfovibrio sp030530085, 95.0, 89.31, 0.63	91.84	11	0.99725	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.101	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp000432175	GCA_000432175.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp000432175	95.16	0.805	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934457235.1, s__CAG-115 sp934457235, 95.0, 85.92, 0.348	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.107	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAJFUR01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAJFUR01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.39	11	0.95252	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.116_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp900539185	GCA_900539185.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp900539185	96.07	0.79	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.126	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945	GCA_002431945.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945	98.05	0.74	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.138	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Hallerella;s__Hallerella sp963629575	GCA_963629575.1	95.0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Hallerella;s__Hallerella sp963629575	96.92	0.898	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963660275.1, s__Hallerella sp963660275, 95.0, 87.62, 0.6; GCA_963656065.1, s__Hallerella sp963656065, 95.0, 86.35, 0.579; GCA_934700345.1, s__Hallerella sp934700345, 95.0, 86.22, 0.569; GCA_963660435.1, s__Hallerella sp963660435, 95.0, 90.56, 0.802; GCA_963652365.1, s__Hallerella sp963652365, 95.0, 90.11, 0.771; GCA_934691725.1, s__Hallerella sp934691725, 95.0, 86.84, 0.596	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.154	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Bianqueaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Bianqueaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	90.71	11	0.83631	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.177	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp905197435	GCA_037413095.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp905197435	98.17	0.821	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_025147485.1, s__Bacteroides uniformis, 95.0, 87.77, 0.523; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 86.11, 0.456; GCF_004793475.1, s__Bacteroides muris, 95.0, 85.51, 0.376	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.191	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__CAVAVT01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963592185.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__CAVAVT01;s__CAVAVT01 sp963592185	88.47	0.656	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__CAVAVT01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	89.36	11	0.98144	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.240	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA2918;s__UBA2918 sp963618035	GCA_963618035.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA2918;s__UBA2918 sp963618035	97.21	0.829	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963607015.1, s__UBA2918 sp963607015, 95.0, 91.5, 0.782; GCA_963636255.1, s__UBA2918 sp963636255, 95.0, 87.68, 0.572; GCA_963639425.1, s__UBA2918 sp963639425, 95.0, 89.92, 0.746	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.248	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp963627355	GCA_963627355.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp963627355	96.13	0.883	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963599585.1, s__Treponema_D sp963599585, 95.0, 87.62, 0.615; GCA_002478955.1, s__Treponema_D sp002478955, 95.0, 86.13, 0.523; GCA_900317625.1, s__Treponema_D sp900317625, 95.0, 85.46, 0.522; GCA_963644915.1, s__Treponema_D sp963644915, 95.0, 87.74, 0.631	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.268	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	95.0	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	98.85	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900550745.1, s__Bilophila sp900550745, 95.0, 93.18, 0.744; GCF_902373525.1, s__Bilophila sp902373525, 95.0, 85.22, 0.345; GCA_900553145.1, s__Bilophila sp900553145, 95.0, 90.62, 0.641	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.280	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1829;s__UBA1829 sp002405835	GCA_002405835.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1829;s__UBA1829 sp002405835	97.98	0.898	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900549045.1, s__UBA1829 sp900549045, 95.0, 91.33, 0.768; GCA_900549415.1, s__UBA1829 sp900549415, 95.0, 93.0, 0.839	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.284_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1227;s__	N/A	N/A	N/A	N/A	N/A	GCA_963629305.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1227;s__UBA1227 sp963629305	90.7	0.736	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1227;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900545655.1, s__UBA1227 sp900545655, 95.0, 82.1, 0.27	93.31	11	0.98657	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.309	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UBA4644;s__UBA4644 sp900555855	GCA_900555855.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UBA4644;s__UBA4644 sp900555855	96.06	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002405755.1, s__UBA4644 sp002405755, 95.0, 93.85, 0.824	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.314	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-605;s__	N/A	N/A	N/A	N/A	N/A	GCA_934102255.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-605;s__CAG-605 sp934102255	94.84	0.728	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-605;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934101445.1, s__CAG-605 sp934101445, 95.0, 88.29, 0.433; GCA_000433475.1, s__CAG-605 sp000433475, 95.0, 88.17, 0.515; GCA_934101745.1, s__CAG-605 sp934101745, 95.0, 87.29, 0.436; GCA_934090775.1, s__CAG-605 sp934090775, 95.0, 85.87, 0.38; GCA_934096595.1, s__CAG-605 sp934096595, 95.0, 84.87, 0.357; GCA_934096535.1, s__CAG-605 sp934096535, 95.0, 84.59, 0.377; GCA_934098505.1, s__CAG-605 sp934098505, 95.0, 83.82, 0.347; GCA_934098565.1, s__CAG-605 sp934098565, 95.0, 81.19, 0.154	82.29	11	0.99816	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.319	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Lepagella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Lepagella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934663645.1, s__Lepagella sp934663645, 95.0, 92.1, 0.806; GCA_937907575.1, s__Lepagella sp002404675, 95.0, 92.06, 0.777; GCA_900550645.1, s__Lepagella sp900550645, 95.0, 90.5, 0.727	94.48	11	0.99441	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.336	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	N/A	N/A	N/A	N/A	N/A	GCA_000433635.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635	94.7	0.797	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902464115.1, s__Ruminococcus_C sp902464115, 95.0, 94.17, 0.759	88.2	11	0.99888	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.338	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__SIG204;s__SIG204 sp934154785	GCA_934154785.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__SIG204;s__SIG204 sp934154785	95.56	0.855	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.387_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2821;s__UBA2821 sp002351535	GCA_002351535.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2821;s__UBA2821 sp002351535	98.05	0.85	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.391	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CALWZE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CALWZE01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.78	11	0.92193	N/A
WILDCHIMP_E02_WC13_S13__DASTool_bins.metabat2.394	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__CAVDAL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__CAVDAL01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.58	11	0.92547	N/A
