user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_D05_WC36_S36__DASTool_bins.metabat2.078	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp963648745	GCA_963648745.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp963648745	96.1	0.739	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934256595.1, s__UMGS973 sp934256595, 95.0, 86.17, 0.382; GCA_900547295.1, s__UMGS973 sp900547295, 95.0, 85.94, 0.369; GCA_963609975.1, s__UMGS973 sp963609975, 95.0, 91.39, 0.631	N/A	N/A	N/A	N/A
WILDCHIMP_D05_WC36_S36__DASTool_bins.metabat2.178	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Fiminaster;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Fiminaster;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963657885.1, s__Fiminaster sp963657885, 95.0, 82.65, 0.304; GCA_963612925.1, s__Fiminaster sp963612925, 95.0, 82.39, 0.3	87.71	11	0.98676	N/A
WILDCHIMP_D05_WC36_S36__DASTool_bins.metabat2.191_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp963596085	GCA_963596085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp963596085	99.16	0.914	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963654445.1, s__Absicoccus sp963654445, 95.0, 85.5, 0.555	N/A	N/A	N/A	N/A
WILDCHIMP_D05_WC36_S36__DASTool_bins.metabat2.206	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963597755.1, s__Phascolarctobacterium_A sp963597755, 95.0, 91.75, 0.834; GCA_963588395.1, s__Phascolarctobacterium_A sp963588395, 95.0, 90.64, 0.772; GCA_963611535.1, s__Phascolarctobacterium_A sp963611535, 95.0, 90.37, 0.77; GCA_963657675.1, s__Phascolarctobacterium_A sp963657675, 95.0, 88.71, 0.655; GCA_963659725.1, s__Phascolarctobacterium_A sp963659725, 95.0, 80.78, 0.155; GCF_902463975.1, s__Phascolarctobacterium_A sp902463975, 95.0, 80.77, 0.164; GCF_934203365.1, s__Phascolarctobacterium_A sp934203365, 95.0, 80.59, 0.157; GCF_900770955.1, s__Phascolarctobacterium_A sp900770955, 95.0, 80.55, 0.176; GCF_937920985.1, s__Phascolarctobacterium_A sp937920985, 95.0, 80.49, 0.158; GCF_934190775.1, s__Phascolarctobacterium_A sp934190775, 95.0, 80.48, 0.158; GCF_958453765.1, s__Phascolarctobacterium_A succinatutens_B, 95.08, 80.43, 0.179; GCA_963603005.1, s__Phascolarctobacterium_A sp963603005, 95.0, 80.39, 0.166; GCF_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 80.31, 0.153; GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 80.16, 0.154	93.92	11	0.99288	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D05_WC36_S36__DASTool_bins.metabat2.229	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus gorillae	GCF_001293735.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus gorillae	98.03	0.913	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.018	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG5612;s__	N/A	N/A	N/A	N/A	N/A	GCA_963589005.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG5612;s__RGIG5612 sp963589005	87.94	0.612	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG5612;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963599255.1, s__RGIG5612 sp963599255, 95.0, 91.44, 0.797; GCA_963591145.1, s__RGIG5612 sp963591145, 95.0, 83.62, 0.316	92.99	11	0.99675	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.032	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__RUG410 sp963617265	GCA_963617265.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__RUG410 sp963617265	96.37	0.897	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934277545.1, s__RUG410 sp934277545, 95.0, 87.39, 0.528; GCA_900769705.1, s__RUG410 sp900769705, 95.0, 84.56, 0.369; GCA_963632615.1, s__RUG410 sp963632615, 95.0, 86.69, 0.455; GCA_934270475.1, s__RUG410 sp934270475, 95.0, 93.98, 0.828; GCA_963659495.1, s__RUG410 sp963659495, 95.0, 87.15, 0.456; GCA_963641885.1, s__RUG410 sp963641885, 95.0, 93.95, 0.873; GCA_934271715.1, s__RUG410 sp934271715, 95.0, 86.01, 0.414	N/A	N/A	N/A	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.062	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963586715.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963586715	92.32	0.865	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963661195.1, s__Prevotella sp963661195, 95.0, 92.99, 0.863; GCA_963644035.1, s__Prevotella sp963644035, 95.0, 88.61, 0.79	94.52	11	0.99715	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.067	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963590865.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963590865	86.15	0.435	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963630025.1, s__Prevotella sp963630025, 95.0, 85.84, 0.4; GCA_963590445.1, s__Prevotella sp963590445, 95.0, 84.44, 0.247; GCA_963659505.1, s__Prevotella sp963659505, 95.0, 84.12, 0.184; GCA_963636905.1, s__Prevotella sp963636905, 95.0, 83.91, 0.259; GCA_963659575.1, s__Prevotella sp963659575, 95.0, 83.74, 0.261	82.07	11	0.99469	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.071	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__W3P20-009;s__	N/A	N/A	N/A	N/A	N/A	GCA_963620575.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__W3P20-009;s__W3P20-009 sp963620575	92.1	0.888	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__W3P20-009;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963658925.1, s__W3P20-009 sp963658925, 95.0, 87.99, 0.7; GCA_963618945.1, s__W3P20-009 sp963618945, 95.0, 86.49, 0.61	97.12	11	0.99873	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.081	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp963599905	GCA_963599905.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp963599905	99.3	0.875	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_900101355.1, s__Ruminococcoides bromii_A, 95.0, 90.24, 0.701	N/A	N/A	N/A	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.104	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCA_963654225.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp963654225	90.15	0.718	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963617065.1, s__Cryptobacteroides sp963617065, 95.0, 88.44, 0.645; GCA_963636275.1, s__Cryptobacteroides sp963636275, 95.0, 84.54, 0.431; GCA_963650425.1, s__Cryptobacteroides sp963650425, 95.0, 79.98, 0.165	96.25	11	0.99829	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.141	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alectryocaccobium;s__	N/A	N/A	N/A	N/A	N/A	GCA_963595425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alectryocaccobium;s__Alectryocaccobium sp963595425	88.03	0.691	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alectryocaccobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963660835.1, s__Alectryocaccobium sp963660835, 95.0, 88.88, 0.695	92.36	11	0.99533	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.150_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-449;g__UBA3210;s__	N/A	N/A	N/A	N/A	N/A	GCA_963610315.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-449;g__UBA3210;s__UBA3210 sp963610315	93.36	0.856	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-449;g__UBA3210;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963653535.1, s__UBA3210 sp963653535, 95.0, 90.37, 0.807; GCA_963648895.1, s__UBA3210 sp963648895, 95.0, 86.02, 0.395; GCA_963623095.1, s__UBA3210 sp963623095, 95.0, 85.2, 0.54	89.65	11	0.99806	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.154	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	N/A	N/A	N/A	N/A	N/A	GCA_963626925.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp963626925	93.05	0.783	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963610485.1, s__Ornithospirochaeta sp963610485, 95.0, 91.77, 0.814; GCA_963587105.1, s__Ornithospirochaeta sp963587105, 95.0, 88.57, 0.565; GCA_963626615.1, s__Ornithospirochaeta sp963626615, 95.0, 81.82, 0.214	85.6	11	0.99688	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.163	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963597755.1, s__Phascolarctobacterium_A sp963597755, 95.0, 92.89, 0.873; GCA_963588395.1, s__Phascolarctobacterium_A sp963588395, 95.0, 91.57, 0.83; GCA_963611535.1, s__Phascolarctobacterium_A sp963611535, 95.0, 89.65, 0.784; GCA_963657675.1, s__Phascolarctobacterium_A sp963657675, 95.0, 88.83, 0.694; GCF_934203365.1, s__Phascolarctobacterium_A sp934203365, 95.0, 80.41, 0.161; GCF_937920985.1, s__Phascolarctobacterium_A sp937920985, 95.0, 80.12, 0.154; GCF_000434895.1, s__Phascolarctobacterium_A succinatutens_A, 95.0, 80.02, 0.15; GCF_958453765.1, s__Phascolarctobacterium_A succinatutens_B, 95.08, 80.01, 0.17; GCA_963603005.1, s__Phascolarctobacterium_A sp963603005, 95.0, 79.95, 0.166; GCF_000188175.1, s__Phascolarctobacterium_A succinatutens, 95.0, 79.95, 0.158; GCF_902463975.1, s__Phascolarctobacterium_A sp902463975, 95.0, 79.84, 0.154; GCF_900770955.1, s__Phascolarctobacterium_A sp900770955, 95.0, 79.81, 0.184	96.49	11	0.9923	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.166	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000154445.1, s__Intestinibacter bartlettii, 95.0, 85.49, 0.354; GCF_018917435.1, s__Intestinibacter bartlettii_A, 95.0, 84.38, 0.273; GCF_015667935.1, s__Intestinibacter sp900540355, 95.0, 83.83, 0.23; GCA_945931665.1, s__Intestinibacter sp945931665, 95.0, 83.79, 0.279; GCF_022780145.1, s__Intestinibacter sp022780145, 95.0, 83.42, 0.168; GCF_034113885.1, s__Intestinibacter sp034113885, 95.0, 82.58, 0.172	96.74	11	0.98423	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.167_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp963622815	GCA_963622815.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp963622815	97.67	0.872	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934378195.1, s__Blautia_A sp934378195, 95.0, 85.64, 0.409; GCA_963597235.1, s__Blautia_A sp963597235, 95.0, 93.43, 0.695; GCF_025147765.1, s__Blautia_A obeum, 95.0, 86.34, 0.36; GCF_018918125.1, s__Blautia_A sp018918125, 95.0, 86.12, 0.357; GCF_934424005.1, s__Blautia_A sp934424005, 95.25, 86.81, 0.42	N/A	N/A	N/A	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.171	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__	N/A	N/A	N/A	N/A	N/A	GCA_963625945.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp963625945	93.44	0.915	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963612465.1, s__Sodaliphilus sp963612465, 95.0, 90.19, 0.817; GCA_963641805.1, s__Sodaliphilus sp963641805, 95.0, 84.14, 0.387; GCA_963655175.1, s__Sodaliphilus sp963655175, 95.0, 80.56, 0.166; GCA_934667475.1, s__Sodaliphilus sp934667475, 95.0, 80.19, 0.157; GCA_934661195.1, s__Sodaliphilus sp934661195, 95.0, 79.9, 0.153	98.15	11	0.99758	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.183	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__W3P20-009;s__	N/A	N/A	N/A	N/A	N/A	GCA_963607345.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__W3P20-009;s__W3P20-009 sp963607345	94.09	0.935	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__W3P20-009;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963616565.1, s__W3P20-009 sp963616565, 95.0, 92.56, 0.915; GCA_963639155.1, s__W3P20-009 sp963639155, 95.0, 90.65, 0.871	97.6	11	0.99819	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.concoct.200	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAKRJP01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAKRJP01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963597615.1, s__CAKRJP01 sp963597615, 95.0, 91.38, 0.782; GCA_963589425.1, s__CAKRJP01 sp963589425, 95.0, 88.04, 0.585; GCA_963634745.1, s__CAKRJP01 sp963634745, 95.0, 85.67, 0.424; GCA_963658085.1, s__CAKRJP01 sp963658085, 95.0, 85.06, 0.362	90.65	11	0.98875	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.014	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963627465.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__CAKUFA01 sp963627465	91.63	0.785	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_030529995.1, s__CAKUFA01 sp030529995, 95.0, 92.11, 0.802; GCA_963656345.1, s__CAKUFA01 sp963656345, 95.0, 89.97, 0.748; GCA_963646285.1, s__CAKUFA01 sp963646285, 95.0, 88.98, 0.662; GCA_963594395.1, s__CAKUFA01 sp963594395, 95.0, 83.75, 0.169; GCA_963618735.1, s__CAKUFA01 sp963618735, 95.0, 81.5, 0.166	90.65	11	0.9932	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.018	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_963643405.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp963643405	90.11	0.711	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963612535.1, s__Anaerotardibacter sp963612535, 95.0, 90.5, 0.471; GCA_963598325.1, s__Anaerotardibacter sp963598325, 95.0, 88.54, 0.571; GCA_963595065.1, s__Anaerotardibacter sp963595065, 95.0, 88.44, 0.61; GCA_963635335.1, s__Anaerotardibacter sp963635335, 95.0, 88.17, 0.427; GCA_963607675.1, s__Anaerotardibacter sp963607675, 95.0, 87.76, 0.49; GCA_963588035.1, s__Anaerotardibacter sp963588035, 95.0, 87.04, 0.524; GCA_963626845.1, s__Anaerotardibacter sp963626845, 95.0, 86.54, 0.472	84.33	11	0.99785	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.040_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp963652495	GCA_963652495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp963652495	96.01	0.84	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963604075.1, s__Anthropogastromicrobium sp963604075, 95.0, 86.1, 0.376; GCA_963605535.1, s__Anthropogastromicrobium chipingensis_A, 95.0, 89.56, 0.502; GCA_963626545.1, s__Anthropogastromicrobium sp963626545, 95.0, 86.77, 0.458	N/A	N/A	N/A	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.043	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp963656875	GCA_963656875.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp963656875	96.32	0.8	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 84.07, 0.322; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 83.94, 0.304; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 85.41, 0.377; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 85.77, 0.401; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 87.46, 0.45; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 86.88, 0.447; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 84.28, 0.326; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 83.99, 0.293; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 88.1, 0.508; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 86.68, 0.484; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 84.34, 0.315; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 84.29, 0.345; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 92.2, 0.768; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 87.28, 0.526; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 85.83, 0.32; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 84.03, 0.316; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 83.93, 0.309; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 86.91, 0.483; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 85.85, 0.381; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 85.14, 0.381; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 86.56, 0.438; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 85.79, 0.382; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 84.01, 0.3	N/A	N/A	N/A	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.044	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963659365.1, s__W0P28-013 sp963659365, 95.0, 94.98, 0.762; GCA_963593685.1, s__W0P28-013 sp963593685, 95.0, 94.3, 0.718; GCA_963633255.1, s__W0P28-013 sp963633255, 95.0, 91.77, 0.713; GCA_963658575.1, s__W0P28-013 sp963658575, 95.0, 85.23, 0.399; GCA_963621145.1, s__W0P28-013 sp963621145, 95.0, 81.09, 0.153	95.31	11	0.99614	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.069	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp963620595	GCA_963620595.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp963620595	98.1	0.927	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963588905.1, s__Butyricicoccus_A sp963588905, 95.0, 93.26, 0.827; GCA_963601915.1, s__Butyricicoccus_A sp963601915, 95.0, 93.15, 0.827; GCF_018918345.1, s__Butyricicoccus_A intestinisimiae, 95.0, 87.18, 0.591	N/A	N/A	N/A	N/A
WILDCHIMP_G04_WC31_S31__DASTool_bins.metabat2.083_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus petauri	GCF_002154895.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus petauri	98.35	0.795	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_018403745.1, s__Lactococcus formosensis, 95.0, 92.7, 0.695; GCA_934191625.1, s__Lactococcus sp934191625, 95.0, 90.54, 0.655; GCF_029024465.1, s__Lactococcus garvieae, 95.0, 92.34, 0.698	N/A	N/A	N/A	N/A
